DATES,D Revenue,U CR,D OE,U NOI,U CAPEX,U WK,D FCF
2017-01-01,21295.1680954691,4397.002230957771,9741.060478715859,601.510136609887,1187.4992531326,41300.3676819791,41634.2250394597
2017-01-08,21267.2998155634,4376.039611182116,9625.893049969267,601.510136609887,1199.9665210157277,40822.950671642146,41743.13466507798
2017-01-15,21239.4315356577,4355.0769914064595,9510.725621222677,601.510136609887,1212.4337888988553,40345.53366130519,41852.04429069627
2017-01-22,21211.563255752,4334.114371630804,9395.558192476085,601.510136609887,1224.901056781983,39868.11665096824,41960.95391631455
2017-01-29,21183.694975846298,4313.151751855149,9280.390763729494,601.510136609887,1237.3683246651108,39390.69964063128,42069.86354193284
2017-02-05,21155.8266959406,4292.189132079493,9165.223334982902,601.510136609887,1249.8355925482383,38913.28263029433,42178.773167551124
2017-02-12,21127.9584160349,4271.226512303838,9050.05590623631,601.510136609887,1262.302860431366,38435.865619957374,42287.682793169406
2017-02-19,21100.090136129198,4250.263892528183,8934.88847748972,601.510136609887,1274.7701283144938,37958.44860962043,42396.592418787695
2017-02-26,21072.2218562235,4229.301272752527,8819.721048743128,601.510136609887,1287.2373961976216,37481.03159928347,42505.50204440598
2017-03-05,21044.3535763178,4208.338652976871,8704.553619996535,601.510136609887,1299.7046640807491,37003.61458894652,42614.41167002426
2017-03-12,21016.4852964121,4187.376033201216,8589.386191249945,601.510136609887,1312.171931963877,36526.197578609565,42723.32129564255
2017-03-19,20988.6170165064,4166.413413425561,8474.218762503353,601.510136609887,1324.6391998470046,36048.78056827261,42832.23092126083
2017-03-26,20960.748736600697,4145.450793649905,8359.051333756763,601.510136609887,1337.1064677301322,35571.363557935656,42941.14054687912
2017-04-02,20932.880456695,4124.48817387425,8243.88390501017,601.510136609887,1349.57373561326,35093.9465475987,43050.0501724974
2017-04-09,21137.363441596106,4087.2161455007276,8222.606451539674,604.5166801891107,1336.0049717947784,37738.28949401686,43208.08170161011
2017-04-16,21341.846426497214,4049.944117127205,8201.328998069179,607.5232237683344,1322.4362079762968,40382.63244043502,43366.11323072282
2017-04-23,21546.32941139832,4012.672088753683,8180.051544598682,610.529767347558,1308.8674441578153,43026.975386853184,43524.14475983552
2017-04-30,21750.81239629943,3975.4000603801605,8158.774091128186,613.5363109267818,1295.2986803393337,45671.31833327135,43682.176288948234
2017-05-07,21955.295381200536,3938.1280320066385,8137.4966376576895,616.5428545060055,1281.7299165208522,48315.661279689506,43840.20781806094
2017-05-14,22159.778366101644,3900.856003633116,8116.219184187194,619.5493980852292,1268.1611527023706,50960.004226107674,43998.23934717364
2017-05-21,22364.261351002755,3863.583975259594,8094.941730716698,622.5559416644528,1254.5923888838893,53604.347172525835,44156.270876286355
2017-05-28,22568.744335903863,3826.3119468860714,8073.664277246202,625.5624852436765,1241.0236250654077,56248.690118943996,44314.30240539906
2017-06-04,22773.22732080497,3789.0399185125493,8052.386823775705,628.5690288229002,1227.4548612469262,58893.03306536216,44472.333934511764
