DATES,U Revenue,D CR,U OE,D NOI,D CAPEX,D WK,U FCF
2017-09-03,23357.504450985092,2961.1125065745414,10721.14943951094,747.6791192080966,958.3803661925341,48009.06352891189,46967.10785535113
2017-09-10,23240.99149801607,2967.554365006376,10461.041314989547,748.5277980129937,980.1039790606332,48220.15418266534,46420.26702269555
2017-09-17,23124.478545047048,2973.9962234382106,10200.93319046815,749.3764768178908,1001.8275919287321,48431.244836418795,45873.426190039965
2017-09-24,23007.965592078024,2980.438081870045,9940.825065946754,750.2251556227878,1023.5512047968311,48642.33549017225,45326.585357384385
2017-10-01,22891.452639109,2986.8799403018797,9680.716941425359,751.0738344276849,1045.2748176649302,48853.4261439257,44779.7445247288
2017-10-08,23392.49775689846,2993.4309853923014,9494.90357886289,776.5926151370384,1043.3608660388995,49047.68146112763,46345.413872719335
2017-10-15,23893.542874687922,2999.982030482723,9309.090216300421,802.1113958463918,1041.4469144128686,49241.936778329546,47911.08322070987
2017-10-22,24394.587992477384,3006.5330755731443,9123.276853737954,827.6301765557453,1039.532962786838,49436.19209553147,49476.752568700416
2017-10-29,24895.63311026685,3013.084120663566,8937.463491175486,853.1489572650988,1037.619011160807,49630.447412733396,51042.42191669095
2017-11-05,25396.67822805631,3019.6351657539876,8751.650128613017,878.6677379744523,1035.7050595347764,49824.702729935314,52608.09126468149
2017-11-12,25897.72334584577,3026.1862108444093,8565.836766050548,904.1865186838057,1033.7911079087455,50018.95804713724,54173.76061267203
2017-11-19,26398.76846363523,3032.7372559348305,8380.02340348808,929.7052993931592,1031.8771562827149,50213.213364339164,55739.42996066257
2017-11-26,26899.813581424693,3039.288301025252,8194.210040925613,955.2240801025126,1029.963204656684,50407.46868154109,57305.09930865311
2017-12-03,27400.858699214157,3045.839346115674,8008.396678363144,980.7428608118662,1028.0492530306533,50601.72399874301,58870.768656643646
2017-12-10,27901.903817003615,3052.3903912060955,7822.583315800675,1006.2616415212196,1026.1353014046224,50795.97931594493,60436.43800463418
2017-12-17,28402.94893479308,3058.9414362965167,7636.769953238207,1031.780422230573,1024.2213497785917,50990.23463314686,62002.10735262472
2017-12-24,28903.99405258254,3065.4924813869384,7450.956590675738,1057.2992029399265,1022.307398152561,51184.489950348776,63567.77670061526
2017-12-31,29405.039170372,3072.04352647736,7265.14322811327,1082.81798364928,1020.3934465265302,51378.7452675507,65133.4460486058
2018-01-07,29110.21483572863,3018.0944093360567,7406.071712594876,1123.9863540225986,1015.6483529763373,51369.69575939515,64948.02503465179
2018-01-14,28815.39050108526,2964.145292194754,7547.000197076481,1165.154724395917,1010.9032594261444,51360.64625123961,64762.604020697785
2018-01-21,28520.56616644189,2910.1961750534506,7687.928681558086,1206.3230947692355,1006.1581658759513,51351.59674308406,64577.18300674378
2018-01-28,28225.741831798525,2856.2470579121477,7828.857166039692,1247.4914651425538,1001.4130723257584,51342.54723492852,64391.76199278977
2018-02-04,27930.917497155155,2802.2979407708444,7969.785650521297,1288.6598355158724,996.6679787755655,51333.49772677297,64206.34097883576
2018-02-11,27636.093162511785,2748.3488236295416,8110.714135002902,1329.8282058891907,991.9228852253726,51324.44821861743,64020.91996488175
2018-02-18,27341.268827868415,2694.3997064882383,8251.642619484508,1370.9965762625093,987.1777916751796,51315.39871046188,63835.49895092775
2018-02-25,27046.444493225044,2640.4505893469354,8392.571103966113,1412.1649466358276,982.4326981249867,51306.34920230634,63650.07793697374
2018-03-04,26751.620158581674,2586.501472205632,8533.49958844772,1453.3333170091462,977.6876045747938,51297.29969415079,63464.656923019735
2018-03-11,26456.795823938308,2532.5523550643293,8674.428072929324,1494.5016873824645,972.9425110246009,51288.250185995246,63279.23590906573
2018-03-18,26161.971489294938,2478.603237923026,8815.356557410929,1535.670057755783,968.1974174744079,51279.2006778397,63093.81489511172
2018-03-25,25867.147154651568,2424.6541207817227,8956.285041892535,1576.8384281291014,963.452323924215,51270.151169684155,62908.39388115771
