DATES,D Revenue,U CR,D OE,U NOI,U CAPEX,U WK,D FCF
2017-01-01,21.2951680954691,4.39700223095777,9.741060478715859,0.6015101366098871,1.1874992531326,41.300367681979104,41.63422503945971
2017-01-08,21.2672998155634,4.376039611182114,9.625893049969267,0.6015101366098871,1.1999665210157278,40.82295067164215,41.63422503945971
2017-01-15,21.2394315356577,4.3550769914064595,9.510725621222676,0.6015101366098871,1.2124337888988554,40.3455336613052,41.63422503945971
2017-01-22,21.211563255752,4.334114371630804,9.395558192476084,0.6015101366098871,1.2249010567819831,39.86811665096824,41.63422503945971
2017-01-29,21.1836949758463,4.313151751855148,9.280390763729493,0.6015101366098871,1.2373683246651108,39.39069964063129,41.63422503945971
2017-02-05,21.1558266959406,4.292189132079494,9.165223334982901,0.6015101366098871,1.2498355925482385,38.91328263029433,41.63422503945971
2017-02-12,21.1279584160349,4.271226512303838,9.05005590623631,0.6015101366098871,1.2623028604313662,38.435865619957376,41.63422503945971
2017-02-19,21.100090136129204,4.250263892528182,8.93488847748972,0.6015101366098871,1.2747701283144939,37.958448609620426,41.63422503945971
2017-02-26,21.072221856223504,4.229301272752527,8.819721048743128,0.6015101366098871,1.2872373961976216,37.48103159928347,41.63422503945971
2017-03-05,21.044353576317803,4.208338652976872,8.704553619996537,0.6015101366098871,1.2997046640807493,37.00361458894652,41.63422503945971
2017-03-12,21.016485296412103,4.187376033201216,8.589386191249945,0.6015101366098871,1.312171931963877,36.52619757860956,41.63422503945971
2017-03-19,20.988617016506403,4.166413413425561,8.474218762503353,0.6015101366098871,1.3246391998470046,36.048780568272605,41.63422503945971
2017-03-26,20.960748736600703,4.145450793649906,8.359051333756762,0.6015101366098871,1.3371064677301323,35.571363557935655,41.63422503945971
2017-04-02,20.932880456695003,4.1244881738742505,8.24388390501017,0.6015101366098871,1.34957373561326,35.0939465475987,41.63422503945971
2017-04-09,21.13736344159611,4.0872161455007285,8.222606451539674,0.6045166801891108,1.3360049717947784,37.738289494016854,41.74313466507799
2017-04-16,21.341846426497217,4.049944117127206,8.201328998069178,0.6075232237683345,1.3224362079762968,40.382632440435,41.85204429069628
2017-04-23,21.546329411398325,4.012672088753684,8.180051544598681,0.6105297673475581,1.3088674441578154,43.02697538685316,41.96095391631456
2017-04-30,21.75081239629943,3.9754000603801614,8.158774091128185,0.6135363109267818,1.2952986803393338,45.671318333271316,42.06986354193284
2017-05-07,21.95529538120054,3.938128032006639,8.137496637657689,0.6165428545060055,1.2817299165208522,48.315661279689465,42.17877316755113
2017-05-14,22.159778366101648,3.9008560036331166,8.116219184187193,0.6195493980852292,1.2681611527023706,50.96000422610762,42.28768279316941
2017-05-21,22.364261351002753,3.863583975259594,8.094941730716696,0.6225559416644528,1.2545923888838892,53.60434717252578,42.39659241878769
2017-05-28,22.56874433590386,3.826311946886072,8.0736642772462,0.6255624852436765,1.2410236250654076,56.24869011894393,42.50550204440597
2017-06-04,22.77322732080497,3.7890399185125494,8.052386823775704,0.6285690288229002,1.227454861246926,58.89303306536208,42.61441167002426
2017-06-11,22.977710305706076,3.7517678901390275,8.031109370305208,0.6315755724021239,1.2138860974284444,61.53737601178024,42.72332129564254
2017-06-18,23.182193290607184,3.714495861765505,8.009831916834711,0.6345821159813476,1.200317333609963,64.18171895819839,42.83223092126082
2017-06-25,23.38667627550829,3.6772238333919827,7.988554463364216,0.6375886595605713,1.1867485697914815,66.82606190461655,42.94114054687911
2017-07-02,23.5911592604094,3.6399518050184603,7.96727700989372,0.640595203139795,1.1731798059729999,69.4704048510347,43.05005017249739
2017-07-09,23.45221769653006,3.6017861654830696,8.257583986560473,0.649785304248805,1.1558076783343,69.06742477540848,43.2080817016101
2017-07-16,23.31327613265072,3.5636205259476785,8.547890963227225,0.6589754053578151,1.1384355506956003,68.66444469978227,43.36611323072281
2017-07-23,23.174334568771382,3.525454886412288,8.838197939893977,0.668165506466825,1.1210634230569005,68.26146462415605,43.524144759835515
2017-07-30,23.035393004892043,3.4872892468768972,9.128504916560729,0.677355607575835,1.1036912954182008,67.85848454852984,43.68217628894823
2017-08-06,22.896451441012704,3.449123607341506,9.418811893227481,0.6865457086848451,1.086319167779501,67.45550447290363,43.84020781806093
2017-08-13,22.757509877133366,3.4109579678061155,9.709118869894235,0.6957358097938551,1.0689470401408012,67.05252439727741,43.998239347173644
2017-08-20,22.61856831325403,3.372792328270725,9.999425846560987,0.704925910902865,1.0515749125021014,66.64954432165119,44.15627087628635
2017-08-27,22.47962674937469,3.3346266887353337,10.28973282322774,0.714116012011875,1.0342027848634017,66.24656424602497,44.31430240539906
2017-09-03,22.340685185495353,3.296461049199943,10.580039799894491,0.7233061131208851,1.016830657224702,65.84358417039876,44.47233393451177
2017-09-10,22.201743621616014,3.2582954096645524,10.870346776561245,0.7324962142298951,0.9994585295860021,65.44060409477254,44.63036546362448
2017-09-17,22.062802057736675,3.2201297701291614,11.160653753227997,0.7416863153389051,0.9820864019473025,65.03762401914634,44.788396992737184
2017-09-24,21.923860493857337,3.1819641305937707,11.45096072989475,0.7508764164479151,0.9647142743086027,64.63464394352012,44.946428521849896
2017-10-01,21.784918929977998,3.14379849105838,11.741267706561501,0.7600665175569251,0.9473421466699029,64.2316638678939,45.1044600509626
2017-10-08,21.902567951186477,3.171281128236128,11.872167494302294,0.761895988991463,0.9445625599334512,63.86839843985111,43.10662552564057
2017-10-15,22.02021697239495,3.1987637654138754,12.003067282043085,0.763725460426001,0.9417829731969996,63.50513301180833,41.10879100031854
