DATES,U Revenue,D CR,U OE,D NOI,D CAPEX,D WK,U FCF
12/31/2016,60.9293528788721,11.5796436161817,46.0250604638,0.242875619745306,1.80073823595892,117.577948669288,37.5731540895637
03/31/2017,65.6144230658768,13.13741306769,45.0091413540466,0.269856813884697,2.48103461841583,130.667268824335,262.599930047396
06/30/2017,56.8433418149957,12.4585698438293,46.6340842839226,1.87866738483882,4.25878511106421,131.589385918955,282.195647555207
09/30/2017,71.7984309376687,14.1836265908215,45.4209341658666,1.81580746501384,4.78070190685658,124.66340644311,274.782977546896
12/31/2017,71.9086245020565,15.1884169211748,43.3276800341636,1.57065456984589,5.70941334671404,119.142788023971,276.846256114155
03/31/2018,73.1689843976105,14.0090537493573,40.4869092600137,1.38847794364909,6.32253782906833,131.851378574447,249.621262366337
06/30/2018,75.5195357359787,17.6338681418133,42.9506693777879,4.64861986687088,6.24770802774906,134.862403984778,255.064070829569
09/30/2018,88.2341266807302,18.5451674799962,42.0911065428316,4.87202900921851,5.82706783277642,170.073963514734,499.32834985465
12/31/2018,97.8813340507555,18.4287468382355,52.6608277354033,4.87202900921851,6.38572453124067,170.073963514734,626.958096455707
03/31/2019,94.9938108886203,18.8597246400895,50.2334478780252,4.87202900921851,5.29340953030801,160.447540548132,658.894064230956
06/30/2019,89.5452150352788,16.2721246461548,51.9311632286983,7.34731243380871,4.20848878128745,243.378384319105,671.48765706433
09/30/2019,106.277220042679,21.1009478460091,64.6403456497122,7.34731243380871,3.99165796797937,288.699320708896,668.720105709571
12/31/2019,91.9066208947202,18.9393345410324,61.7746133710508,6.65532368358845,4.1536463231452,311.255505796908,662.646027536213
03/31/2020,84.802931216186,24.992437745135,69.8570734735265,3.44806709138129,4.97756075915814,295.904503645649,663.586552725666
06/30/2020,77.0225836547771,23.6353813170003,67.2071672765132,3.44806709138129,5.80454802527963,283.523317257279,700.448639920634
