DATES,D Revenue,U CR,D OE,U NOI,U CAPEX,U WK,D FCF
12/31/2016,42.2233354793294,14.5173463353,45.5362368557409,1.38027744393011,2.99681885306659,208.97093484456,30.4524783752397
03/31/2017,46.5661807162666,13.4596153840187,47.9002945852856,1.37565403288102,10.1949782222613,207.916755310068,34.366879431527
06/30/2017,43.4751596380458,16.2721246461548,44.2367536175412,1.25284124870011,14.2337626789265,202.817182650381,35.2232794690326
09/30/2017,52.6836030073806,18.682898979701,51.5513093485857,1.05963796602784,15.2059198998285,190.853992735472,41.2673114408193
12/31/2017,57.6501775810362,18.9393345410324,45.7037633240649,1.05963796602784,12.2726117839684,190.853992735472,43.4392816381452
03/31/2018,63.9624118033115,23.3893019229827,47.862665533609,1.05963796602784,10.5932997691938,190.853992735472,51.2476622277497
06/30/2018,63.9388226475398,23.6353813170003,55.2158985268283,1.29178482900383,10.5311759394033,190.853992735472,55.2764592652674
09/30/2018,58.9951106242834,24.1735688008914,56.0169055054875,1.02675476919302,10.7594698046043,519.913696793516,33.8862744702953
12/31/2018,73.6268361791406,22.9517402597795,48.021185005013,1.87100226543762,8.92920302527985,601.670820299606,35.9415150056973
03/31/2019,68.6329295584692,23.8980473400373,52.7950511193657,1.86333863771132,8.92920302527985,567.241070781156,34.1183324807627
06/30/2019,56.8433418149957,25.8482798543456,46.1558942707058,1.92158797967628,8.92920302527985,533.393617723882,29.049574927087
09/30/2019,71.9086245020565,22.3649172546988,46.9978950896436,1.863574278345,8.53496729148192,466.087079540171,21.1630246210486
12/31/2019,73.1689843976105,23.3037052541313,45.1036245156025,2.08893187146837,7.90388692805184,201.799980178394,16.6132560859627
03/31/2020,75.5195357359787,18.1756116029931,40.4869092600137,2.34577311672538,5.97940911239002,184.46535743938,12.2591001184543
06/30/2020,67.0039111331785,34.1827833648963,47.1620080149266,2.31771831373405,14.4512645681631,294.069499802828,15.5775250188946
