DATES,D Revenue,U CR,D OE,U NOI,U CAPEX,U WK,D FCF
12/31/2016,21.2951680954691,4.39700223095777,9.74106047871586,0.601510136609887,1.1874992531326,41.3003676819791,41.6342250394597
03/31/2017,20.932880456695,4.12448817387425,8.24388390501017,0.601510136609887,1.34957373561326,35.0939465475987,41.6342250394597
06/30/2017,23.5911592604094,3.63995180501846,7.96727700989372,0.640595203139795,1.173179805973,69.4704048510347,43.0500501724974
09/30/2017,21.784918929978,3.14379849105838,11.7412677065615,0.760066517556925,0.947342146669903,64.2316638678939,45.1044600509626
12/31/2017,23.3143562056882,3.5010727743691,13.4429649471918,0.783849646205918,0.911207519096031,59.5092133033377,19.1326112217762
03/31/2018,23.1274282925831,3.5010727743691,11.4831414359528,0.78870240026925,0.911207519096031,59.5092133033377,17.944598840753
06/30/2018,21.8798855834042,3.27642807831653,13.1812192766469,1.33221958332019,0.911207519096031,64.8798705629709,17.511367315391
09/30/2018,20.4163908661644,3.27642807831653,11.3109682108415,1.25544016628078,0.911207519096031,82.8102961889689,20.7644668337742
12/31/2018,21.585952940126,3.04648042282675,14.0106989017067,1.12421322611761,0.911207519096031,92.26398092087,23.0627456033235
03/31/2019,20.2677466633448,3.04648042282675,10.7349002224387,1.20614941031367,1.2326808183792,84.6922025344887,24.4472519438492
06/30/2019,21.6526550330934,3.2456393162871,10.7870647086118,1.39184881442713,1.21658206816122,84.6922025344887,22.9174216752763
09/30/2019,19.9343433569162,3.28091616124869,9.39817604644646,1.19613836992214,1.21658206816122,78.0313677839758,23.5083150079953
12/31/2019,21.4804914881254,3.51098064648611,9.21435674446598,1.08281798364928,1.31050619082494,78.0313677839758,23.4094363236799
03/31/2020,18.6015136465946,2.73688865319728,9.42066557214628,1.65622880040342,1.22156862466336,78.0313677839758,23.4094363236799
06/30/2020,16.2609662684031,3.14924050632318,9.14343110441103,1.70134274702577,1.2642661338274,78.0313677839758,22.4647457469982
