DATES,U Revenue,D CR,U OE,D NOI,D CAPEX,D WK,U FCF
2017-01-01,30.8056659998843,2.94080485487297,12.909274868057,0.712114323352514,0.504436566874371,43.11103044981,47.76199385494721
2017-01-08,30.587938438328816,2.912218165880599,12.878832688198077,0.704022553072978,0.507104209917995,43.07905267846236,48.67862571409062
2017-01-15,30.37021087677333,2.883631476888227,12.848390508339154,0.695930782793442,0.509771852961619,43.04707490711473,49.595257573234036
2017-01-22,30.152483315217847,2.8550447878958556,12.817948328480231,0.687839012513906,0.512439496005243,43.015097135767085,50.51188943237745
2017-01-29,29.934755753662362,2.8264580989034838,12.787506148621308,0.67974724223437,0.515107139048867,42.98311936441945,51.428521291520866
2017-02-05,29.717028192106877,2.7978714099111124,12.757063968762385,0.671655471954834,0.517774782092491,42.95114159307181,52.34515315066428
2017-02-12,29.499300630551392,2.769284720918741,12.726621788903461,0.663563701675298,0.5204424251361149,42.91916382172417,53.261785009807696
2017-02-19,29.281573068995908,2.740698031926369,12.696179609044538,0.6554719313957621,0.523110068179739,42.887186050376535,54.17841686895111
2017-02-26,29.063845507440423,2.712111342933998,12.665737429185615,0.6473801611162261,0.525777711223363,42.85520827902889,55.095048728094525
2017-03-05,28.846117945884938,2.6835246539416264,12.635295249326692,0.6392883908366901,0.528445354266987,42.82323050768125,56.01168058723794
2017-03-12,28.628390384329453,2.6549379649492546,12.604853069467769,0.6311966205571541,0.531112997310611,42.79125273633362,56.928312446381355
2017-03-19,28.41066282277397,2.6263512759568832,12.574410889608846,0.6231048502776181,0.533780640354235,42.75927496498598,57.84494430552477
2017-03-26,28.192935261218484,2.5977645869645114,12.543968709749922,0.6150130799980821,0.536448283397859,42.72729719363834,58.761576164668185
2017-04-02,27.975207699663,2.56917789797214,12.513526529891,0.6069213097185461,0.539115926441483,42.6953194222907,59.6782080238116
2017-04-09,27.700662571050945,2.5948669658733623,12.555726224530423,0.6171612866605058,0.5563276128982645,42.95792928558609,61.275368008638594
2017-04-16,27.42611744243889,2.6205560337745846,12.597925919169846,0.6274012636024656,0.5735392993550461,43.220539148881485,62.87252799346558
2017-04-23,27.151572313826836,2.646245101675807,12.64012561380927,0.6376412405444254,0.5907509858118276,43.483149012176874,64.46968797829257
2017-04-30,26.877027185214782,2.671934169577029,12.682325308448691,0.647881217486385,0.6079626722686091,43.74575887547227,66.06684796311957
2017-05-07,26.602482056602728,2.6976232374782514,12.724525003088115,0.6581211944283448,0.6251743587253906,44.00836873876766,67.66400794794656
2017-05-14,26.327936927990677,2.7233123053794737,12.766724697727538,0.6683611713703046,0.6423860451821722,44.27097860206305,69.26116793277356
2017-05-21,26.053391799378623,2.749001373280696,12.808924392366961,0.6786011483122644,0.6595977316389537,44.53358846535844,70.85832791760055
2017-05-28,25.77884667076657,2.774690441181918,12.851124087006385,0.6888411252542241,0.6768094180957354,44.79619832865384,72.45548790242754
2017-06-04,25.504301542154515,2.8003795090831405,12.893323781645808,0.6990811021961839,0.6940211045525169,45.058808191949225,74.05264788725454
2017-06-11,25.22975641354246,2.8260685769843628,12.93552347628523,0.7093210791381437,0.7112327910092984,45.32141805524462,75.64980787208152
2017-06-18,24.955211284930407,2.851757644885585,12.977723170924653,0.7195610560801033,0.7284444774660799,45.58402791854001,77.24696785690851
2017-06-25,24.680666156318352,2.8774467127868073,13.019922865564077,0.7298010330220631,0.7456561639228615,45.8466377818354,78.84412784173551
2017-07-02,24.4061210277063,2.9031357806880296,13.0621225602035,0.7400410099640229,0.762867850379643,46.10924764513079,80.4412878265625
