DATES,U Revenue,D CR,U OE,D NOI,D CAPEX,D WK,U FCF
12/31/2016,54.6525823900826,21.2565116073707,76.5876404302069,4.02718038063629,17.9681536462305,171.605573124164,282.91287429957
03/31/2017,50.7608773236502,21.2565116073707,66.2692918901285,4.13044865124917,19.1648352221173,180.714591653147,278.796720050848
06/30/2017,52.8696510296786,21.2565116073707,53.8976101599355,3.93411651165452,18.134347119611,349.392329623877,294.210687384786
09/30/2017,244.221552420475,21.2565116073707,47.3487567091762,4.08545090423433,18.1257950017218,384.509581391437,276.106863369964
12/31/2017,251.360895924565,21.2565116073707,75.9965538065786,4.16866618689693,18.1257950017218,393.049615188719,292.380378470043
03/31/2018,242.821411937329,21.2565116073707,75.0253925268607,4.3906466241065,16.2155617986071,380.082359495939,126.421209542633
06/30/2018,168.643608437043,21.2565116073707,70.7378207588719,4.58062690656452,15.2260741274083,336.884199149149,121.628989599976
09/30/2018,67.8619045948321,19.2683122546542,85.6962034498278,9.63624111659432,15.2260741274083,369.374975772957,118.776915078459
12/31/2018,67.8619045948321,22.2373559579371,92.734837035496,13.7191211713537,15.0812613678182,363.53899378196,118.778458578238
03/31/2019,90.6215639742708,19.5722106204544,85.6962034498278,13.9027232686878,15.0812613678182,447.94482208902,126.613848636974
06/30/2019,90.6215639742708,23.0527345759363,85.6962034498278,17.6751439678922,14.9415527974839,566.01350770904,124.513497706518
09/30/2019,90.6215639742708,22.2003860970286,85.6962034498278,17.5152994346575,13.6819020769937,532.079369601524,124.513497706518
12/31/2019,90.6215639742708,20.4899801296703,85.6962034498278,206.985506738999,9.14434511701345,532.079369601524,111.690917764656
03/31/2020,90.6215639742708,17.8840511549896,85.6962034498278,180.258148220822,10.5008503057065,517.040300873416,132.813875935557
06/30/2020,90.6215639742708,12.1537766029447,85.6962034498278,95.4594154601839,11.9851098093784,534.71765418487,129.096962168076
