DATES,D Revenue,U CR,D OE,U NOI,U CAPEX,U WK,D FCF
2017-01-01,42.2233354793294,14.5173463353,45.5362368557409,1.38027744393011,2.99681885306659,208.97093484456002,30.4524783752397
2017-01-08,42.557400497555335,14.435982415970669,45.71808745032126,1.3799217969263338,3.5505234199277216,208.88984411113756,30.75358614880026
2017-01-15,42.89146551578128,14.354618496641338,45.899938044901624,1.3795661499225578,4.104227986788853,208.8087533777151,31.054693922360823
2017-01-22,43.22553053400721,14.273254577312008,46.081788639481985,1.3792105029187816,4.657932553649985,208.72766264429265,31.355801695921382
2017-01-29,43.559595552233155,14.191890657982677,46.263639234062346,1.3788548559150053,5.211637120511117,208.64657191087016,31.656909469481946
2017-02-05,43.89366057045909,14.110526738653347,46.44548982864271,1.3784992089112293,5.765341687372248,208.5654811774477,31.958017243042505
2017-02-12,44.22772558868503,14.029162819324016,46.62734042322307,1.3781435619074531,6.31904625423338,208.48439044402525,32.259125016603065
2017-02-19,44.56179060691097,13.947798899994684,46.809191017803435,1.377787914903677,6.872750821094511,208.4032997106028,32.56023279016363
2017-02-26,44.89585562513691,13.866434980665353,46.991041612383796,1.3774322678999007,7.426455387955643,208.32220897718034,32.86134056372419
2017-03-05,45.229920643362846,13.785071061336023,47.17289220696416,1.3770766208961247,7.980159954816775,208.24111824375788,33.16244833728475
2017-03-12,45.56398566158879,13.703707142006692,47.35474280154452,1.3767209738923485,8.533864521677906,208.1600275103354,33.46355611084531
2017-03-19,45.89805067981472,13.622343222677362,47.53659339612488,1.3763653268885723,9.087569088539038,208.07893677691294,33.76466388440588
2017-03-26,46.23211569804066,13.540979303348031,47.71844399070524,1.3760096798847963,9.64127365540017,207.99784604349048,34.06577165796644
2017-04-02,46.5661807162666,13.4596153840187,47.9002945852856,1.37565403288102,10.194978222261302,207.91675531006803,34.366879431526996
2017-04-09,46.32840986409577,13.675962250336863,47.618483741612955,1.3662068956363347,10.505653949697086,207.5244804900921,34.43275635748897
2017-04-16,46.090639011924935,13.892309116655024,47.33667289794031,1.3567597583916493,10.81632967713287,207.13220567011618,34.498633283450935
2017-04-23,45.85286815975411,14.108655982973186,47.05486205426766,1.347312621146964,11.127005404568655,206.73993085014024,34.56451020941291
2017-04-30,45.61509730758328,14.325002849291346,46.773051210595014,1.3378654839022786,11.437681132004439,206.34765603016433,34.630387135374875
2017-05-07,45.377326455412444,14.541349715609508,46.49124036692237,1.3284183466575932,11.748356859440223,205.9553812101884,34.69626406133685
2017-05-14,45.13955560324161,14.75769658192767,46.209429523249725,1.3189712094129078,12.059032586876008,205.56310639021248,34.762140987298814
2017-05-21,44.901784751070785,14.974043448245832,45.92761867957707,1.3095240721682224,12.369708314311794,205.17083157023654,34.82801791326079
2017-05-28,44.66401389889995,15.190390314563993,45.64580783590443,1.300076934923537,12.680384041747576,204.77855675026063,34.89389483922275
2017-06-04,44.42624304672912,15.406737180882155,45.36399699223178,1.2906297976788517,12.991059769183362,204.3862819302847,34.959771765184726
2017-06-11,44.18847219455829,15.623084047200315,45.08218614855914,1.2811826604341663,13.301735496619145,203.9940071103088,35.02564869114669
2017-06-18,43.95070134238746,15.839430913518477,44.80037530488649,1.271735523189481,13.61241122405493,203.60173229033285,35.091525617108665
