DATES,U Revenue,D CR,U OE,D NOI,D CAPEX,D WK,U FCF
2017-01-01,4492.10997193969,812.480180954865,2489.41853987365,75.1450977395446,577.78815802641,8017.452837404109,6771.043992620339
2017-01-08,4515.176247774698,807.0007139424814,2502.9858424015783,79.92455974275332,583.1366531903213,8500.842362388677,6780.525767541856
2017-01-15,4538.242523609707,801.5212469300977,2516.5531449295067,84.70402174596204,588.4851483542327,8984.231887373246,6790.007542463373
2017-01-22,4561.308799444715,796.0417799177142,2530.120447457435,89.48348374917076,593.8336435181441,9467.621412357816,6799.48931738489
2017-01-29,4584.375075279724,790.5623129053305,2543.687749985364,94.26294575237948,599.1821386820556,9951.010937342384,6808.971092306407
2017-02-05,4607.441351114732,785.0828458929469,2557.2550525132924,99.0424077555882,604.5306338459669,10434.400462326952,6818.452867227924
2017-02-12,4630.50762694974,779.6033788805634,2570.822355041221,103.82186975879694,609.8791290098783,10917.78998731152,6827.934642149441
2017-02-19,4653.573902784749,774.1239118681797,2584.389657569149,108.60133176200566,615.2276241737896,11401.17951229609,6837.416417070957
2017-02-26,4676.6401786197575,768.6444448557961,2597.9569600970776,113.38079376521438,620.576119337701,11884.569037280658,6846.8981919924745
2017-03-05,4699.706454454766,763.1649778434125,2611.524262625006,118.1602557684231,625.9246145016124,12367.958562265227,6856.379966913992
2017-03-12,4722.772730289775,757.6855108310289,2625.091565152935,122.93971777163182,631.2731096655239,12851.348087249795,6865.861741835509
2017-03-19,4745.839006124783,752.2060438186453,2638.6588676808633,127.71917977484054,636.6216048294352,13334.737612234363,6875.343516757025
2017-03-26,4768.905281959792,746.7265768062616,2652.2261702087917,132.49864177804926,641.9700999933466,13818.127137218933,6884.825291678542
2017-04-02,4791.9715577948,741.247109793878,2665.79347273672,137.27810378125798,647.318595157258,14301.516662203501,6894.307066600059
2017-04-09,4769.9414349708295,744.1159869584463,2634.2192607113157,138.49103065728113,642.7130773863004,14787.266650980748,6855.197870398019
2017-04-16,4747.911312146858,746.9848641230146,2602.6450486859108,139.7039575333043,638.1075596153428,15273.016639757994,6816.088674195979
2017-04-23,4725.881189322888,749.8537412875829,2571.0708366605063,140.91688440932745,633.5020418443852,15758.766628535239,6776.979477993939
2017-04-30,4703.851066498917,752.7226184521513,2539.496624635102,142.1298112853506,628.8965240734275,16244.516617312485,6737.870281791899
2017-05-07,4681.820943674946,755.5914956167196,2507.922412609697,143.34273816137377,624.2910063024699,16730.26660608973,6698.761085589859
2017-05-14,4659.790820850975,758.4603727812879,2476.3482005842925,144.55566503739692,619.6854885315123,17216.01659486698,6659.651889387819
2017-05-21,4637.760698027005,761.3292499458562,2444.773988558888,145.76859191342007,615.0799707605547,17701.766583644225,6620.54269318578
2017-05-28,4615.730575203034,764.1981271104245,2413.1997765334836,146.98151878944321,610.4744529895971,18187.51657242147,6581.43349698374
2017-06-04,4593.700452379063,767.0670042749928,2381.6255645080787,148.1944456654664,605.8689352186395,18673.266561198718,6542.3243007817
2017-06-11,4571.670329555092,769.9358814395612,2350.0513524826742,149.40737254148954,601.2634174476818,19159.01654997596,6503.21510457966
2017-06-18,4549.640206731122,772.8047586041295,2318.47714045727,150.62029941751268,596.6578996767242,19644.766538753207,6464.10590837762
2017-06-25,4527.6100839071505,775.6736357686977,2286.902928431865,151.83322629353586,592.0523819057667,20130.516527530453,6424.99671217558
2017-07-02,4505.57996108318,778.542512933266,2255.3287164064604,153.046153169559,587.4468641348091,20616.2665163077,6385.88751597354
2017-07-09,4535.733176232518,782.9790843043494,2248.4204886914317,157.30643710360684,594.611764087462,21027.10718787059,6352.937352072767
2017-07-16,4565.886391381857,787.4156556754328,2241.5122609764035,161.5667210376547,601.776664040115,21437.947859433483,6319.987188171994
2017-07-23,4596.039606531195,791.8522270465162,2234.6040332613748,165.82700497170254,608.9415639927678,21848.788530996375,6287.037024271221
2017-07-30,4626.192821680534,796.2887984175995,2227.6958055463465,170.0872889057504,616.1064639454207,22259.62920255927,6254.0868603704475
2017-08-06,4656.346036829872,800.725369788683,2220.787577831318,174.34757283979823,623.2713638980737,22670.469874122162,6221.1366964696745
2017-08-13,4686.49925197921,805.1619411597663,2213.8793501162895,178.6078567738461,630.4362638507266,23081.310545685054,6188.186532568901
2017-08-20,4716.652467128549,809.5985125308497,2206.971122401261,182.86814070789393,637.6011638033794,23492.151217247945,6155.236368668128
2017-08-27,4746.805682277887,814.035083901933,2200.0628946862325,187.1284246419418,644.7660637560324,23902.991888810837,6122.286204767355
2017-09-03,4776.958897427226,818.4716552730165,2193.154666971204,191.38870857598963,651.9309637086853,24313.83256037373,6089.336040866582
2017-09-10,4807.112112576564,822.9082266440998,2186.2464392561756,195.6489925100375,659.0958636613383,24724.67323193662,6056.385876965809
2017-09-17,4837.265327725902,827.3447980151832,2179.338211541147,199.90927644408532,666.2607636139911,25135.513903499515,6023.435713065036
2017-09-24,4867.418542875241,831.7813693862666,2172.4299838261186,204.16956037813316,673.4256635666441,25546.354575062407,5990.485549164263
2017-10-01,4897.571758024579,836.21794075735,2165.52175611109,208.42984431218102,680.590563519297,25957.1952466253,5957.53538526349
2017-10-08,4945.874176222943,841.632685183959,2201.2326216109545,209.46322997040747,679.2318601396626,26084.900819416882,6115.117760500664
2017-10-15,4994.176594421307,847.047429610568,2236.943487110819,210.49661562863395,677.8731567600281,26212.60639220847,6272.700135737838
2017-10-22,5042.479012619671,852.462174037177,2272.654352610684,211.5300012868604,676.5144533803937,26340.31196500005,6430.282510975012
2017-10-29,5090.781430818035,857.8769184637861,2308.3652181105485,212.56338694508685,675.1557500007591,26468.01753779164,6587.864886212185
2017-11-05,5139.083849016399,863.2916628903951,2344.076083610413,213.59677260331333,673.7970466211247,26595.72311058322,6745.44726144936
2017-11-12,5187.3862672147625,868.706407317004,2379.7869491102774,214.63015826153978,672.4383432414902,26723.428683374805,6903.029636686533
2017-11-19,5235.688685413127,874.121151743613,2415.497814610142,215.66354391976623,671.0796398618558,26851.13425616639,7060.6120119237075
2017-11-26,5283.991103611491,879.535896170222,2451.2086801100068,216.69692957799268,669.7209364822213,26978.839828957975,7218.194387160881
2017-12-03,5332.293521809855,884.950640596831,2486.9195456098714,217.73031523621916,668.3622331025869,27106.545401749558,7375.776762398055
2017-12-10,5380.595940008218,890.3653850234401,2522.630411109736,218.7637008944456,667.0035297229523,27234.250974541144,7533.359137635229
2017-12-17,5428.898358206583,895.7801294500491,2558.3412766096008,219.79708655267206,665.6448263433178,27361.956547332727,7690.941512872403
2017-12-24,5477.200776404947,901.1948738766581,2594.0521421094654,220.83047221089853,664.2861229636834,27489.662120124314,7848.5238881095775
2017-12-31,5525.5031946033105,906.6096183032671,2629.76300760933,221.86385786912498,662.927419584049,27617.367692915897,8006.106263346751
2018-01-07,5554.332962168372,917.3353197518858,2687.428267955763,232.315208566967,677.037236576025,27820.481863606674,7967.49562015902
2018-01-14,5583.162729733435,928.0610212005045,2745.0935283021963,242.766559264809,691.147053568001,28023.59603429745,7928.88497697129
2018-01-21,5611.992497298497,938.7867226491231,2802.7587886486294,253.217909962651,705.256870559977,28226.710204988227,7890.274333783558
2018-01-28,5640.822264863559,949.5124240977418,2860.4240489950625,263.669260660493,719.366687551953,28429.824375679007,7851.663690595828
2018-02-04,5669.652032428622,960.2381255463605,2918.0893093414957,274.120611358335,733.476504543929,28632.938546369784,7813.053047408097
2018-02-11,5698.481799993684,970.9638269949792,2975.754569687929,284.571962056177,747.586321535905,28836.05271706056,7774.442404220366
2018-02-18,5727.311567558746,981.6895284435977,3033.4198300343614,295.023312754019,761.696138527881,29039.166887751337,7735.831761032635
2018-02-25,5756.141335123808,992.4152298922164,3091.0850903807946,305.47466345186103,775.8059555198569,29242.281058442113,7697.221117844904
2018-03-04,5784.971102688871,1003.1409313408351,3148.7503507272277,315.926014149703,789.9157725118329,29445.39522913289,7658.610474657174
2018-03-11,5813.800870253933,1013.8666327894538,3206.415611073661,326.377364847545,804.0255895038089,29648.50939982367,7619.999831469443
2018-03-18,5842.630637818995,1024.5923342380725,3264.080871420094,336.828715545387,818.1354064957849,29851.623570514446,7581.3891882817115
2018-03-25,5871.460405384058,1035.318035686691,3321.746131766527,347.28006624322904,832.2452234877609,30054.737741205223,7542.778545093981
2018-04-01,5900.29017294912,1046.0437371353098,3379.41139211296,357.731416941071,846.3550404797369,30257.851911896,7504.16790190625
2018-04-08,5940.869053480369,1042.499688642243,3410.5292500095857,356.639479655868,843.8350405277603,30061.156879301478,7454.580683584756
2018-04-15,5981.447934011618,1038.9556401491764,3441.6471079062107,355.54754237066504,841.3150405757837,29864.461846706952,7404.993465263263
2018-04-22,6022.026814542867,1035.4115916561095,3472.7649658028363,354.455605085462,838.795040623807,29667.76681411243,7355.406246941769
2018-04-29,6062.605695074117,1031.867543163043,3503.8828236994614,353.363667800259,836.2750406718304,29471.07178151791,7305.819028620275
2018-05-06,6103.184575605365,1028.323494669976,3535.000681596087,352.27173051505605,833.7550407198538,29274.376748923383,7256.231810298781
2018-05-13,6143.763456136615,1024.7794461769092,3566.1185394927124,351.17979322985303,831.2350407678772,29077.68171632886,7206.644591977287
2018-05-20,6184.342336667864,1021.2353976838425,3597.2363973893375,350.08785594465,828.7150408159007,28880.98668373434,7157.0573736557935
2018-05-27,6224.921217199114,1017.6913491907758,3628.354255285963,348.995918659447,826.1950408639241,28684.291651139818,7107.470155334299
2018-06-03,6265.5000977303625,1014.147300697709,3659.472113182588,347.90398137424404,823.6750409119475,28487.596618545293,7057.882937012805
2018-06-10,6306.078978261612,1010.6032522046423,3690.5899710792137,346.812044089041,821.1550409599708,28290.90158595077,7008.295718691312
2018-06-17,6346.657858792862,1007.0592037115755,3721.707828975839,345.720106803838,818.6350410079942,28094.20655335625,6958.708500369818
2018-06-24,6387.23673932411,1003.5151552185088,3752.8256868724643,344.62816951863505,816.1150410560176,27897.511520761724,6909.121282048324
2018-07-01,6427.81561985536,999.971106725442,3783.94354476909,343.53623223343203,813.595041104041,27700.816488167202,6859.53406372683
2018-07-08,6482.939847318787,1023.5028187283804,3745.142865341246,342.44130268688247,817.7669473289101,27383.08845473557,6857.841104725817
2018-07-15,6538.0640747822135,1047.0345307313187,3706.3421859134023,341.34637314033296,821.9388535537792,27065.36042130394,6856.148145724804
2018-07-22,6593.18830224564,1070.566242734257,3667.5415064855583,340.2514435937834,826.1107597786482,26747.63238787231,6854.455186723791
2018-07-29,6648.312529709067,1094.0979547371953,3628.7408270577143,339.1565140472339,830.2826660035173,26429.904354440678,6852.762227722777
2018-08-05,6703.436757172494,1117.6296667401336,3589.940147629871,338.0615845006843,834.4545722283864,26112.176321009047,6851.069268721764
2018-08-12,6758.560984635921,1141.161378743072,3551.139468202027,336.9666549541348,838.6264784532555,25794.44828757742,6849.376309720751
2018-08-19,6813.685212099348,1164.69309074601,3512.338788774183,335.87172540758525,842.7983846781245,25476.72025414579,6847.683350719739
2018-08-26,6868.809439562775,1188.2248027489484,3473.5381093463393,334.77679586103574,846.9702909029936,25158.992220714157,6845.990391718726
2018-09-02,6923.933667026202,1211.7565147518867,3434.7374299184953,333.6818663144862,851.1421971278627,24841.264187282526,6844.297432717713
2018-09-09,6979.057894489629,1235.288226754825,3395.9367504906513,332.58693676793666,855.3141033527318,24523.536153850895,6842.604473716699
2018-09-16,7034.182121953056,1258.8199387577633,3357.136071062808,331.4920072213871,859.4860095776008,24205.808120419264,6840.911514715686
2018-09-23,7089.306349416483,1282.3516507607017,3318.335391634964,330.3970776748376,863.6579158024699,23888.080086987633,6839.218555714673
2018-09-30,7144.4305768799095,1305.88336276364,3279.53471220712,329.302148128288,867.829822027339,23570.352053556002,6837.52559671366
2018-10-07,7110.88746881185,1326.8750856451636,3281.2907679242653,338.17654302564637,872.652221026151,23304.274049114018,6865.057594558011
2018-10-14,7077.344360743791,1347.866808526687,3283.0468236414113,347.0509379230047,877.474620024963,23038.19604467203,6892.5895924023625
2018-10-21,7043.801252675732,1368.8585314082106,3284.802879358557,355.9253328203631,882.297019023775,22772.118040230045,6920.121590246714
2018-10-28,7010.258144607673,1389.8502542897343,3286.5589350757027,364.79972771772145,887.119418022587,22506.04003578806,6947.653588091066
2018-11-04,6976.715036539614,1410.841977171258,3288.314990792848,373.6741226150798,891.941817021399,22239.962031346073,6975.185585935417
2018-11-11,6943.171928471555,1431.8337000527813,3290.071046509994,382.54851751243814,896.7642160202109,21973.88402690409,7002.717583779769
2018-11-18,6909.628820403495,1452.825422934305,3291.82710222714,391.4229124097965,901.5866150190229,21707.8060224621,7030.24958162412
2018-11-25,6876.085712335435,1473.8171458158286,3293.5831579442856,400.2973073071549,906.409014017835,21441.728018020116,7057.781579468471
2018-12-02,6842.542604267376,1494.808868697352,3295.339213661431,409.1717022045132,911.231413016647,21175.65001357813,7085.313577312822
2018-12-09,6808.999496199317,1515.8005915788756,3297.095269378577,418.04609710187157,916.053812015459,20909.572009136144,7112.845575157174
2018-12-16,6775.456388131258,1536.7923144603992,3298.851325095723,426.92049199922997,920.876211014271,20643.49400469416,7140.377573001526
2018-12-23,6741.913280063199,1557.7840373419228,3300.6073808128685,435.7948868965883,925.698610013083,20377.416000252175,7167.909570845877
2018-12-30,6708.37017199514,1578.7757602234462,3302.363436530014,444.66928179394665,930.521009011895,20111.337995810187,7195.441568690228
2019-01-06,6674.82706392708,1599.7674831049699,3304.11949224716,453.543676691305,935.343408010707,19845.259991368202,7222.97356653458
2019-01-13,6615.957528330771,1605.9981957832883,3281.234874307439,456.9384984069755,930.5662438806445,19598.206629925193,7083.70795983274
2019-01-20,6557.087992734462,1612.2289084616066,3258.3502563677184,460.333320122646,925.789079750582,19351.153268482187,6944.4423531309
2019-01-27,6498.218457138153,1618.4596211399248,3235.4656384279974,463.7281418383165,921.0119156205195,19104.099907039177,6805.17674642906
2019-02-03,6439.348921541844,1624.6903338182433,3212.581020488277,467.122963553987,916.234751490457,18857.046545596168,6665.91113972722
2019-02-10,6380.479385945535,1630.9210464965618,3189.696402548556,470.5177852696575,911.4575873603945,18609.99318415316,6526.64553302538
2019-02-17,6321.609850349226,1637.15175917488,3166.8117846088353,473.912606985328,906.680423230332,18362.939822710152,6387.37992632354
2019-02-24,6262.740314752917,1643.3824718531982,3143.9271666691143,477.30742870099846,901.9032591002695,18115.886461267142,6248.1143196217
2019-03-03,6203.870779156608,1649.6131845315167,3121.0425487293933,480.70225041666896,897.126094970207,17868.833099824136,6108.84871291986
2019-03-10,6145.0012435602985,1655.8438972098352,3098.1579307896727,484.09707213233946,892.3489308401445,17621.779738381127,5969.5831062180205
2019-03-17,6086.131707963989,1662.0746098881534,3075.2733128499517,487.49189384800997,887.571766710082,17374.726376938117,5830.317499516181
2019-03-24,6027.26217236768,1668.3053225664717,3052.388694910231,490.88671556368047,882.7946025800195,17127.67301549511,5691.05189281434
2019-03-31,5968.392636771371,1674.5360352447901,3029.50407697051,494.28153727935097,878.017438449957,16880.6196540521,5551.7862861125
2019-04-07,6026.5362961667215,1662.6482873407886,3054.3679353562047,499.8036693127634,879.1724311516948,17230.265180993792,5614.872036947715
2019-04-14,6084.679955562073,1650.760539436787,3079.2317937418993,505.3258013461759,880.3274238534326,17579.910707935487,5677.95778778293
2019-04-21,6142.823614957423,1638.8727915327854,3104.095652127594,510.84793337958837,881.4824165551703,17929.55623487718,5741.043538618144
2019-04-28,6200.967274352774,1626.9850436287838,3128.9595105132885,516.3700654130008,882.6374092569081,18279.20176181887,5804.129289453358
2019-05-05,6259.110933748125,1615.0972957247823,3153.823368898983,521.8921974464133,883.7924019586459,18628.847288760564,5867.215040288573
2019-05-12,6317.254593143475,1603.2095478207807,3178.6872272846776,527.4143294798257,884.9473946603837,18978.492815702255,5930.300791123787
2019-05-19,6375.3982525388265,1591.3217999167791,3203.5510856703722,532.9364615132382,886.1023873621214,19328.138342643946,5993.386541959002
2019-05-26,6433.541911934177,1579.4340520127776,3228.414944056067,538.4585935466507,887.2573800638592,19677.78386958564,6056.472292794217
2019-06-02,6491.685571329528,1567.546304108776,3253.2788024417614,543.9807255800631,888.412372765597,20027.429396527332,6119.558043629431
