DR OF A,DR OF B,DR OF C,DR OF D,DR OF FCF
322087.4025,40131.1736111111,1015275.85,2313.19769230769,47195.4301923077
14094.97316653,4608.03309675704,610.32736626,3.5731762625,3134.33182379523
2840.13232091272,1559.88980692888,131.299836058864,0.0394821899999999,931.316875846944
0.989538243333334,0.148281846153846,7.23935366613636,0.00842981818181818,13.6204397780556
286.830937340909,72.04875424,130.657348658214,1988.87379869942,662.558226909091
17503.7882174581,2642.677900785,3927.806473365,45.59027784,2894.32546729
12.73961665,1.30985033727273,3.07808299522727,0.00887605,7.32053461678571
966.129812453634,1238.4597267025,21.1814134101923,80.8655334275,484.45493378
0.643793810833333,0.0206803372727273,0.304661773333334,1622.76842896,10.3619993113889
34645.8900000001,9496.91000000002,23993.4925,5439.02176470589,33363.1828571429
31.3227217627273,2.31199855666667,14.8657131108333,2.31347533,29.61907669
577.343417286133,396.92392141,167.76675656,28.0843916625,4146.45818178472
166.61642685,63.8870699,7.98639685999999,0.165104996666667,140.541720795455
189696.769166667,22070.1875,101791.713409091,3637.65,80612.05
20444919.5406818,579397.8125,3000832.64583333,8750.6625,2341710.13361111
169652.05238169,41201.60071848,7475.35937107523,250.78349652,61489.4960658292
2022619.91916667,161495.697142857,8456.08333333333,6801.15909090909,960881.376666667
26.5845915625,9.55928210431819,25.0608383566667,0.0171607447222222,4.32842664333333
166492.224002778,134164.330310714,8630.4931416667,1322.38004444445,80576.9378472222
22.0175646180555,0.312726090909091,0.637022912500004,11.8434464318182,16.8508565725
10.838139581425,3.03520659253636,1.635049254,0.011956972025,5.620078255
15.7622308725,7.82983392249995,2.51609582181818,0.0515353066666666,18.26645154
385.26421939909,100.406827727273,62.0165481666667,0.3301385925,34.2577091125
5653.34303122223,3628.97072453583,47.9516744510714,2.74221867857143,153.17768138
106.182042971591,59.1064371058332,8.65158906,0.236080113611111,38.9044612752273
109689.832222222,3965.61727272727,3302.81142857143,3940.27428571429,259256.14
393.85337049,224.931412435,2.75427554602941,0.936528955454544,1786.33364446536
265890.868332432,3923.84993837019,51172.4676286232,113.160770265,112157.42157668
157091.677602046,186907.71465675,693.984338331071,257.15031016,10811.21076004
92228.9469444445,1634.60416666667,45764.5766666666,3234.61138888889,510901.665
117038439.114167,44576287.7708333,1157859.84977273,48129.34,25820615.7525
7894.74047954547,57.4428431818183,1096.0836,32.4842613636364,7797.20096153846
74.2137015600001,23.1403686497727,0.5532846825,0.0649153469444444,20.0294318225
70506.996457118,17864.9007994677,8462.47915795668,417.57505172,7126.25607667181
5567401.36857143,931693.5625,1448751.32392857,28324.36,536198.810833333
2706.10945526666,1198.93913134333,456.371282205359,1.10299470285714,6564.6690501625
38112.1113157046,4261.54196476,1576.50360852917,33.36209192,11903.60713973
572143.650645454,398575.230718182,5704.283225,109.750641666667,123233.789471429
673.639168156667,13.9734213636364,79.4376506780557,6.70461170666667,293.184013189167
24157799.64,18466136.8172727,209885.604318182,213.3225,980410.36
3059.37149170432,1713.11815602977,371.543167764039,20.737417,708.209674195556
609566.229166667,167931.0725,7916.87999999999,84.25,115740.04
4845440.64749999,4180275.79333333,70212.5555555556,302903.2525,709551.211388889
44115.5157599511,19530.6867014608,7655.51551284819,5.25199238090909,14593.1395344498
17218.0965554515,880.6630107425,8983.24876896727,57.616636335,7885.2219963525
41645.34,15901.5125,3811.61805555556,169.75,118958.695227273
49376.1447677601,29616.3555385125,1547.63591533886,3.06608137522727,2444.75000842182
17144.8009211316,5951.79864857819,1057.48071685,1.1075481325,2510.9361151
53319.2291666667,13142.1388888889,13596.7291666667,508.65,16112.8214285714
920.569274155834,483.98399505,43.5721967825,0.8175998275,722.773798640682
1000839.32363636,16076.3669230769,203444.8825,159065.7625,1243127.18545455
209.467045435833,91.4333738622223,30.656619135,1.59708350090909,61.23459314
139008.28408301,27440.1524552925,11687.4257911625,1821.87573681778,58152.25136917
105617.204327273,5192.095925,35966.5311249999,32835.1137,220228.896176132
99.8710815424999,19.0843723247222,10.2450266917307,0.949901511590908,81.323207835
6843.59223333332,1029.81560833333,898.230509090914,1.904025,8648.656225
39306.3136295714,44716.5204891025,703.918012835229,245.22182439,6317.45598714416
7.66189472111108,1.10545434472222,10.7124242725,1.66964799714286,27.0884750325
370008.8975,50476.6677777779,102590.145576923,9883.02818181818,1167695.29
138003.564699512,65802.8998135768,2928.68790321,19.031214065,18922.6392329025
439059.628134091,254601.558770455,19434.7651704546,1107570.83969167,472864.320828571
14924.3493057058,635.467586977273,8649.22762504333,4.98303206916667,8082.8741413525
94.5685548825,28.3885661988636,10.5514073025,108.6558205,19.183989665
110377.54468165,14604.7954074336,24794.2169424725,767.296430027778,71644.2482449673
2.13213337333333,0.493942694545454,0.869702162727272,0.0041860625,5.1691518325
5596.20750318713,828.656455947112,947.796578385833,50.6623877336111,6434.85028476417
46621.535625,13106.7033583333,35401.4636,146.012622222222,4948.16462125584
49.213295499925,1.02610218850909,46.8436703107667,1.14419621625,6.27192276655833
242770.241071429,1659.60431818182,17311.77,96.6358333333333,269071.426666667
108111.902338049,15119.3202510945,16252.9836169994,1431.39949354333,9869.38698644694
1212.57255461361,273.4338416,225.090407655833,0.0563337443181818,15.5037325476923
38839.0075656725,7742.22087846249,4692.39466273159,53.9045339090909,5908.27758291341
2571.01817657143,408.755029269167,358.87304315909,24.63918637,750.371799476666
819.019669230768,187.42379423077,478.372899999999,1781.464425,523.25765
347.079530258864,198.143342320682,200.671100174705,1.90430575666667,3143.26868422917
9751.87126536367,4438.56788071273,237.361920952501,2.25065727805556,3005.97822797667
0.45950453,0.405918683475,1.9332314468,0.013366185025,75.5172202934333
2671.66700858614,20.2096307596428,1278.6764463425,13.1868562766667,1485.72747121
18693.8379270043,1773.3722159725,4981.22977468613,40.7480378958333,6544.17486074455
5659.38001196,3216.8511960625,109.474646535833,86.6086428625,349.34264199
7192.72898888886,1561.053775,134.247752272727,6772.467025,13821.4853886364
109223.97,15438.2934090909,37108,1124.11361111111,87636.8770454546
727.325118105455,152.0210590425,72.335711825577,18.6284246778846,4328.3632952975
445.574721423929,160.930146994616,21.7927585555555,1.9671179625,211.968504043333
908.270456492497,346.467120767273,59.58848173,0.0679043025,3088.09660332
3183405.90189167,1979000.35,105344.909291667,1130.62595357143,73668.8181
57.9540824246155,1.1832569975,117.334076438572,0.68811434,44.2139230525
10688.5512786625,712.432459583333,3623.4307985625,34.1603627291667,28260.528129785
11134.354225,3109.492025,5701.894025,68.1724,22343.2092888889
2728.62672494069,166.025371971731,1748.40378224977,18.6619652,4549.48070276
59833.522505547,49814.0418755,582.181011295714,4.55407356096154,4752.2016038625
10974.1231130581,9077.26159062749,138.42577184,0.318211471818182,1207.081918135
373.363798449773,86.4898433554546,9.02814336111104,13.9917495025,730.181785804286
35.6925584580555,7.29672885363637,8.94507794333332,0.252636147954545,30.2376202588636
72197.1738889489,58348.8187258799,943.129965811387,18.8071401388636,30834.6213267311
1905.02874682462,4.73670717666666,1003.42335047159,3.05007944535714,633.046416489999
2177.10764192977,139.68224971,1354.4160452125,1.57213090909091,151.182864878056
9903.54518269392,10986.48492424,6055.57962209,26.6304944101923,7622.90077936111
17618.1503201072,7733.96826758822,2306.93319797159,51.3804960844445,17973.0024512717
244756190.238863,85395371.57,34517447.2752273,20801.5315909091,20173072.2952273
38.1553354766668,1.20276445250001,92.4883238134092,126.6498190025,234.2717385125
899.3873653125,32.43857025,119.422065076346,1371.45046184,1137.9557091325
117002.12,42070.2514535715,5845.70714285715,645.553333333333,6047.46658181818
2962.32028649,962.479051259996,749.147153076665,2094.51821407583,1015.1530823125
128425.710482578,118743.924060567,233.45092859,10.6232393125,3748.1226713325
676.518184409999,105.728983920682,204.095784420682,0.486793423333334,738.34064771
290.738544890001,3.81072196694447,7.56476692999999,583.225862874286,1131.1960426225
6629.8345262882,364.328664236785,1465.49269525806,27.0913240961538,2392.28085067805
556559.823333333,70213.0233333334,20728.3733333333,453.991071428571,98643.7315909091
183712.760125,100110.859066667,5580.69449772726,2381.0301,82441.0925
30541.7624977273,2143.87108181818,5092.1471340909,190.869242857143,4453.31144545454
64251.8199999999,6154.15805555556,34371.6011111111,348488.68,45001.91
2267.00734657,35.9409069233334,1134.15849945,1.41934484865385,364.714526228182
856.091374858187,8.94788299250001,503.584626158213,6.8267368125,923.522237312501
3681.94790463159,669.372076362502,1954.82540341001,4.31583961,4961.32216369333
54972106.6509091,14221756.6136364,6631763.69886364,1846850.91964286,2156003.92
16.9080751071429,5.75971555999999,3.61035817361111,0.00583297,2.39445208
62.4271929375002,88.280692272727,155.508672439167,1.82019038107143,170.13421342
1173184.73270915,454105.572009054,74732.498035799,2767.49111735667,217331.93680446
30061.3509489243,6620.12422448821,5023.17246570286,3.45005078821428,353.83454633
0.365692457125,0.410936860409615,1.93310193537778,0.0188624977678571,1.602951001725
91.2798358661367,57.9201625843179,49.2570932025001,2.0591538125,152.236896625
764.340728902498,544.8974864925,1.31419280999999,1.77857689583333,155.0494941325
251.632156169643,19.41173904,142.390987392857,2.50554354454545,211.92586474
118672.633195502,43241.0428871525,7107.62432608332,1444.58720246083,72789.5246757136
2013166.07877565,1730560.53069744,11367.6069327247,155.865260888889,77814.7733255211
174491.428858412,97291.3677781771,8346.20611699417,168.485747955833,20200.5738765567
735.881797726667,344.6217952225,39.4114749733333,156.91675776,76.6370476315909
0.959378190000011,0.576903615,0.876247593333332,42.4998616266667,15.8062325802778
5596.0592394625,380.075998,6234.9280316875,22.5969032725,8220.70303806714
7535.45030129335,11052.963486664,4215.65013895429,1007.01341446695,17381.5332425938
343020.678509225,5322.32509813159,165175.23142708,47868.33734681,499513.753006795
189696.769166667,22070.1875,101791.713409091,3637.65,80612.05
60654.6007054308,31355.4894947373,3597.24420744368,369.667176395833,76539.9626791534
2067.92,13.7025,961.392857142857,30.5314285714286,10211.6463636364
2429.7856361525,239.23588894,1225.29881385,2.0604884025,242.882299365
1822.38342912999,866.518708569992,133.805968059642,3.1956955825,2374.14346977806
25.0051794061539,3.43994725,66.2832197692308,0.242891279423077,226.231137271111
2151922.9375,253128.391388889,288415.704545455,7073.71555555555,337618.824722222
2723.12736614909,170.490055912727,1511.62906284333,11.80635961,357.62499985
1146.64654211111,319.003307313611,32.1700262400001,1.38211825704545,1355.01642527273
677.2393285,90.9314075625,181.0687215125,1.18555485,38.0067346025
2.7329499,0.221531956346154,0.1459818625,0.0246550377777778,2.068951735
72.6570283100001,31.0440122247222,15.3825089166667,3278.30679225,73.4958898167857
54972106.6509091,14221756.6136364,6631763.69886364,1846850.91964286,2156003.92
82.9823315999996,61.9620204780557,7.43847771999999,0.0824138596428571,18.5664409054545
74239.2443181818,6029.8125,6048.04,60.9418181818181,1605006.3725
8138.17837810794,4414.20272544417,83.5303584391669,37.50069641,2081.74909544333
9462.76668246616,4560.29118591668,3185.59163292471,2730.2560204975,1457.4858713
38905.9946613636,19779.3666795455,837.373806818183,3733.4436,6255.70295227273
15108.8419302207,3557.2214975975,1984.28003342917,111.810063288214,5093.03169939523
75995.1263726042,64708.217374701,466.342574076364,5.00814373083334,2382.9793966025
361691.431235249,96389.1545543901,2772.8173810525,257.582134058864,63006.0327134691
329.723314956753,24.9601061267668,155.2370693745,10.369978045,127.2322723861
1133.7241140625,106.72530775,243.31660908,19.05831188,7103.5257833025
74360.9182326325,1201.10361872667,8975.8748063025,7112.7699056825,41357.17966216
9729.79152459335,3849.66102855251,721.175447386136,338.676758511591,22084.2021669975
4251.30941321,2849.50567342334,85.1960472399999,9.34355529,126.565367711429
230.475955824722,89.25678185,3.42577429480769,0.134447487115385,692.1282129625
1512.9884628,103.22694416,463.357958737273,16.4445674570454,3191.48586632
15555.45514993,10605.2608566567,601.42293706,0.958274102500001,10680.02577821
2207.10895315705,73.9610363672727,457.707602295227,977.46497801,281.110875676667
2270.91587474769,35.6512721066666,1390.76068621341,29.3176933015385,893.655632958055
18.14288359,11.5893668275,651.87222916,1.97134534027778,28.2975275625
285267.840681818,74638.6645454546,48951.3409090909,5742633.0625,1981701.19
7.89066231000001,1.33847739181819,0.12448909,0.107063461428571,5.09889877333333
37687.4040224101,12566.6004791975,5680.24827275804,102.614428693333,116960.2419308
707.906884713611,110.038565465357,1931.89296803286,75.3179198044444,2141.48918917333
5550.71798814,3729.921751715,304.150446672501,105.638312162727,1370.11278373444
38033.0446578025,8058.98389854249,3851.24339328917,1128.70320473727,9148.25241914695
385.4870125625,123.80182751,20.6543487679545,0.329587231590909,43.3178307377778
102223.496925849,107331.747006479,1866.76196506614,700.8693859375,1448537.49501844
4.40419926249999,1.72562007153846,0.257151856666666,0.79570172,48.11531025
3120.9640534825,188.256894535714,1214.78373338028,69.0862976339285,2584.11625910714
178.71714649,31.3046389802778,184.859199339167,110.33304759,73.29370828
105.0380043141,36.3294597191667,5.68772945045714,0.0993415372727273,25.034730081025
35.4385983199998,13.7173043625,2.90009389,112.281450189167,134.49773844
6.75993380666665,0.887804989999999,5.257412165,0.07612666,6.15811725666667
71719.5091803511,49828.3659541248,4956.38971366333,1180.6193474225,20600.3757465233
32735.2622375,537.1234421325,13415.7312823846,2515.31428026917,39771.7413252192
86294.2113209378,42729.1075645822,8146.88557188998,471.21418396,3236.0750430825
79381.2917577298,76910.3095024263,10.7167216988637,4.02033271138889,4124.10090939583
701.383326610831,407.624999939165,27.0489895843181,0.32133659,1332.888711515
16855.2190471925,2308.97630875,2952.44094552,64501.6164036267,5890.73842486404
69660.90001926,14905.80524666,6751.28884001,552.601894267778,3406.68555618583
436.4615705625,11.3405963679545,79.6018899679545,0.0290926325,110.751327046944
2.05623501791819,0.0869584703249998,0.298377409808334,0.0019570066,1.07049514814545
247.584709567955,31.0451468433333,57.7957926297728,0.2564851975,19.2303886433333
4572.20575785088,3236.95275451481,7542.43823174432,56.3894112167857,65784.8423550975
20.2151740488614,20.7146243211111,1.97457261340682,0.663659268214286,7.76231190066136
14429.8721010625,2859.80299424695,1068.88562969,169.304695255833,9230.64696889
173.768647167955,10.9099817443182,45.12284944,0.939221415,73.1444788541667
8760.89629772977,3048.91827233091,396.0792390625,0.54686031,2573.82131957667
1531.38960145667,1210.5676355025,29.1252854275,0.62179707076923,208.080570966944
189696.769166667,22070.1875,101791.713409091,3637.65,80612.05
711768.998558333,69661.3444076924,177932.016581819,335845.0616,126254.073358333
3958516.99107143,1153673.6225,603872.4725,6195.69480769231,601202.2625
433751.666666667,212867.645555555,30373.1766666667,7404.88272727273,6451.29340909091
213.364424149772,46.7881479625,87.4885868100001,0.0380835069444444,177.927375111389
902.603852032726,398.815029176667,86.8020162479545,3.5396662525,728.783753659643
24690.8950256661,3369.22411479546,3713.25861011806,1.17680748444444,7305.33877304
1150.7129157225,671.117144957047,11.1060681900001,7.26810035666667,75.2774411497727
64.8888472999997,19.3710773225,4.87938546000003,26.8238247025,139.886434560833
534.24631139,495.927858926362,18.2168417275,1.77441766795455,395.442921267692
3.13372851919643,20.4068551528,3.93671972735833,0.391066194043182,61.1854581374694
7.34765002472222,0.809148054444445,0.982068859230772,0.01931326,14.784447375
615854.926957142,561573.15,848.196499999999,3.79094166666667,9361.238
83490.0904439529,53299.5560721599,4073.38969862667,6.0784898725,498.911544613409
8.06508048999998,2.94470075583333,0.39043219,0.00725835583333333,1.9665355475
306.2514906125,139.193799805556,10.3598434024999,0.01742501,144.57711264
2.22377801781429,0.769868440099999,0.313933881841176,0.0605077783916667,3.17249119865
353.550576557691,319.237339522501,7.4859457925,0.0564043588636364,2130.33237191667
7.64839891555555,2.02488345,4.9125313275,0.0348191125,15.5835650775
209.6175776744,49.1430593144999,46.641647183925,0.739508178325,36.4896514315909
124.960233312501,24.2592320225001,1126.85225196,1.23382281727273,418.74465525
78.7345518354541,19.5254716458333,16.4209201955555,0.00234128613636364,242.1889954
15063.3774638,2704.4686800325,491.030486050909,1.46751651384615,19835.6507089125
361.240333107143,65.7175344640384,48.6702425028572,23.3778258125,60.7733580284616
4.23262187335227,0.930153611818182,0.506063023608333,0.0184785761828947,11.1839972633615
8901.22421867521,2401.13698052077,837.351259731591,4.4817282625,4533.113368035
0.644250766923074,0.0463162727272727,1.77199455666666,54.0438079025,6.1880003625
7253.68664524635,2784.2913025,858.527458583333,237.2746010025,32608.0167727003
1553.21666673091,128.346234204445,152.541667826667,19.2668191640385,3728.87782788889
14.7930614406818,7.82855217361113,6.60296987249998,0.0628076534090909,12.65644181
194856.282605654,109890.087491316,1256.70111934333,48.47429365,7136.72149588728
4684.60176612364,13.7293327445454,4152.74057261363,31.1788040725,1960.12854028727
149.993992360833,14.6009410641667,123.24299233,3.176495125,105.89855353
20.1771132727273,2.80554921,7.44261653230769,0.7036188925,18.7937073377778
34645.8900000001,9496.91000000002,23993.4925,5439.02176470589,33363.1828571429
0.617313522727273,0.410134380681818,0.146878099423077,0.199971649772727,0.7914996525
27386.859382625,17088.76503746,208.9458265225,21.66396534,7191.3895039375
77.8404764325,5.4359499336111,38.7120989166667,0.0780969963636364,32.0447619925
115.94585953,16.2861770136111,24.1769115558333,0.251609138888889,27.3888498281818
45.0100465625,33.9600834742858,0.416685742499998,0.0233598354545455,63.19447925
954.601508796363,418.722946741819,28.7253286580556,0.416671037884615,563.13778025
813.1466681825,47.0346043300001,306.096200097501,11.7030170975,600.732257361111
248.670503678572,205.8150991875,212.567001073334,0.489183250909091,486.8524273525
22.4880425925,1.34562506142857,10.4289423854545,0.0903119476923077,8.1854547625
89.8382289700001,55.1248014499999,3.444302,0.557392833333333,76.651492
166330.914664199,127628.636479733,72252.9047726225,167548.89881124,179262.698549683
54.66659809,40.3209679566666,3.56435042977271,0.000133583333333334,20.161202115
11879.777303,10977.7300254692,2077.42689514,289.131080304318,627.9992268525
6189.697,1871.215125,682.482145454547,28.3149522727272,19870.0010795455
2.79400938916668,3.4000301825,6.98206043272727,0.00529415111111111,3.6120533425
1361.30976827182,1471.63375446417,1440.64052581,5.85646252,1251.3217228525
14945.0133154925,8544.70380244069,3919.4300337425,38.3714381,2461.77672404795
129.009070416667,10.3915099840385,66.2373017099999,1.80984705964286,148.765505289167
178.120477508622,97.5116761135806,6.3622382937,0.0235761503583333,4.48217313250909
77.1010271822227,182.725911065,3046.9452692225,0.881886811428572,566.272376985
43.0565086388637,12.8732168725,25.2946296934091,0.221051604318182,35.7704140025
101.423715906667,84.4634465861363,1.41707013,1.66205934027778,89.50066304
115.95008997923,92.2397698214287,975.064564589167,0.880916795454546,51.0830949525
84.576977632857,42.40930008,1.26160577083333,72.73534234,13.7658321691667
33.06049541,10.84898910375,11.3925785,0.27508225,4.90854681
2036.16886036795,233.4947154375,760.383474880682,526.229759166666,4194595.3724247
100045.604484699,40795.2821977497,6463.1993644825,0.618900535714286,12851.6241256725
1.210368265225,0.0501851805363636,0.155591573225,0.00165948035833333,0.389103404284615
53584.4740360895,29181.6897353607,9491.91459868132,593.1768181025,15578.4461985577
6.43338712363636,3.70262625666666,0.5700771825,0.20117514,3.90775248431818
45.4530552000003,10.75925685,773.64161184,741.2975469225,76.8465507766667
2384.84384318183,2105.67617777777,86.0237249999994,2360.341625,491.536975
502.406351899998,406.860432119999,319.777697609166,29.6679290691667,539.6282832025
3.37094628522501,0.446100353636365,0.41162982465357,0.024694161925,1.160549348225
433751.666666667,212867.645555555,30373.1766666667,7404.88272727273,6451.29340909091
435.746108909091,265.002766962727,165.7629347025,2.24178412363636,111.304047028182
20.9137283525,0.0683111833333333,301.688109181818,3.61269668014706,217.40018281
29.7268669625,14.9308644447222,0.2430302025,0.92278279,46.4401405358333
20.9961352200002,183.072348623333,50.6233439310714,0.1172331125,33.3978151225
130023.71656705,67475.8876406282,8167.96566109251,190.0965166975,2747.49596526
172.246385335,24.4402633925,6.85391710795455,0.110297655833333,52.05163213
6471.42157138,1229.90567184,2620.26882722,90.3298911875001,336.492471160833
23731.5727000379,9612.65903920921,1859.53916906536,34.89879064,9372.96973310667
1168.11046968083,516.96686489,66.8354141725,5.03389563857145,2347.16706100694
1902.37173822182,1188.66444304,19.7603116479545,0.0572135580555555,795.982266300909
711768.998558333,69661.3444076924,177932.016581819,335845.0616,126254.073358333
1967.35732764333,1129.53082363667,486.719152453333,14.2819309148077,1410.28002051
350.854132148655,167.037436753269,3.56129309,0.125830860833333,33.7440298297727
36595.7850718582,2876.59514219523,24455.5127426146,169.265575245714,3716.95754951704
111.81679409,53.2373229975001,6.35718350583334,0.2362770725,25.5453128225
67.8233144563462,2.30109927111111,4.62845152272727,79.7925274375,43.2272734058334
734.189693766136,76.9127935822222,192.411415770833,0.0654022447222222,107.997197523636
90.5584529479547,86.9083304172727,23.0417674988889,0.863739443333333,91.92450434
6.31809066250001,1.22931823545455,0.335477969166667,0.0221528958333333,60.8625544891667
18053.2324947127,3204.32863900431,7666.7045292225,5.0945020125,70804.13380474
69.7061119899994,31.6609565566667,14.7889250725,4.78237044636364,140.140129617273
1.14558141964286,0.249610056666667,3.99928459191177,0.233201593928571,0.421292607954545
40.4566268780555,3.5905295025,25.2336805625,0.0156134367857143,2.9382003125
4177.11967316917,2554.4637175625,9.70822278977273,3.75440527111111,246.065234933611
109.524511541818,54.3655486624998,33.3827294192251,1.272063753475,52.8896446966667
5178.4473109425,302.2238492525,1847.0010168,344.5673137625,204.99830553
861.373024395834,16.7646119661364,8.94652537888885,10.7070754622222,3648.03908740865
13.7761264810714,2.92914480133077,17.4313217592889,0.560522476843182,34.0301811105964
17892.9451920525,8576.89499825,1812.26799524889,220.671041324722,2091.93840701923
78.5497109641668,86.0665066661365,0.384391300000001,0.61367996,267.757041404444
2420.49209349273,1287.11525601973,152.477683553358,0.349417082100003,503.5832162739
13403.3846326479,7996.70032993751,491.340743228383,14995.3573233914,180579.011190428
154472.229772727,66060.3766666667,14730904,7072.65230769231,461493.230769231
96.5773310766669,54.9524717471429,4.41143212500001,0.0708111891666667,42.5395997136111
229.113572467955,79.6162375227269,13.2631591907692,0.222888749090909,48.6897444261364
15.82265081,10.04144229,0.5282746925,0.00559816,9.79998966666667
52.2603297275003,42.7546498774998,0.742397075294119,0.0105993806818182,30.19206264
209.016118168654,497.022781964286,149.936344327206,1.98544358647059,54.5962802796429
5.89396520444444,1.86093115909091,0.433043156666665,0.00499751416666666,10.5243139469444
2881.07937686251,2043.4642727491,151.31256701,0.246150344545454,3144.35600682143
1420.67201178583,798.33947973159,78.4240392763462,16.08667625,65240.5946499892
1373.6221961825,595.67377413,64.5359405479546,1.89058718403846,713.783970119091
1893.21956685805,1075.36083972,219.349463643676,2.32144916964286,575.805577204318
2.27895388068181,1.44643176,0.638542664545455,0.0461379176923077,2.7635011625
33519887.4166667,20568589.9375,4308792.21333334,96827.935,20226403.3823077
220.34777754835,128.363406733734,57.9963722845537,0.959614693486539,294.1831486125
1477.23256467635,1117.5976931475,37.23669044,0.01093825,55.4469813288889
56.6009383350001,24.8171718225,10.71846581625,0.0605410825,16.0324133225
9148.44166885817,329.5411692525,2493.25231656273,17.1398674488889,2555.24125066777
2496.88313358333,508.267640749773,703.05680721,10.56159386,585.637618076923
9538.14166101084,4060.70790919,416.001454986136,26.6328388113889,1458.91159058222
137.759137789772,139.083208640682,23.6725164225,2.0592423025,611.1495180725
2.61031743340682,0.391363656125,1.16737299569167,0.0111386094117647,0.707349426925
3834.39828999342,2189.53701388692,45.6351563236363,15.7516217630769,573.173998203637
1.0977665225,0.523138623333333,0.767034203636364,7.62855952678571,3.1300280225
0.0000099225,0.0000010446052631579,0.1478752428,0.887612661640384,5.459604474375
289.008855864545,76.8764638679544,4.45078793000001,0.0681268115909092,149.0817534725
22.2958609620667,0.6326160106,23.0753200845363,0.0198092007964286,2.84604200756667
528.1674899225,308.046841429773,24.0347912614286,0.0713020533333334,39.1115030580556
83.8081457499998,21.2550699999999,20.6076147142857,0.5222825625,11.2799476536364
220.402865039166,160.662877100909,4.70528508250001,0.0572203780555556,290.605175226667
1263.8979962625,673.284240472223,78.5677691315909,0.173138366136364,125.644863062222
148.331372357046,58.5297405725001,50.1384920208333,586.692639284722,143.297897330192
31.5255098324999,13.3864272172727,2.6216717025,22.68951329,35.74415241
22.9368735091667,12.9204715091667,2.1273386725,0.00609657704545455,6.70793984
9.0882259625,0.155503979166666,1.39913775,0.12280225,0.949691522727273
10.1378470948078,1.96454797571428,8.80201754367648,97.423965,30.7816103066667
22.9102288099999,1.66263625,13.43279717,0.532326556666667,20.13669025
47.9820563,14.3513431425,20.6736466653571,0.140374867954545,202.709578689167
4727.54987250916,1850.06181839583,303.997304863333,19.0203503625,248.622069877046
6.9283402984,2.69566813357045,0.358262445725,6.6208151549,1.990152756225
744.51365,3.57865000000001,13.710625,37729.1776,363.530069444444
8.50232753000002,0.821746689999996,1.58582252888889,0.000256814545454546,2.3306779725
69.3082552447224,3.75161091666665,41.0747593766667,3.47146021307692,110.044872795556
1.65624881,0.448607621538461,33.9013993566667,41.6597535882143,11.793005785
228.2640281525,77.9490650170454,22.1781126315909,0.316249019166667,806.90695911
21214.6906491025,1511.54525271159,11146.9577944136,6970.6191472625,6591.16217988583
1353.38,933.506800000001,20.8542181818182,0.875566666666666,230.567669444444
13209.8797584948,8892.59316383787,375.339131340909,29.4063676640384,14157.0433300425
1605.09672605,434.505405942501,39.6366960499999,0.30256781,127.6379653
5.52857599340909,1.2168949225,0.759637628461537,0.0162063297727273,4.9804488125
101.261347453067,68.7179689860667,9.48818001166671,1.58322086458864,252.600701644722
8.59836638083333,4.60002287522728,0.423318347142856,1.2400189625,29.1060328225
1410.97911326614,239.787234271818,132.793757247955,2.46154442846154,361.9080857
368.13239264,123.2214608125,12.1562497897727,9.75381816916667,8.20161339285715
420.135661673612,142.245225501538,31.4637573934091,0.0152706580555556,90.5919634375
909.637005147963,225.60452908,444.562036286924,103.732616667778,2404.976812685
