DATES,D Revenue,U CR,D OE,U NOI,U CAPEX,U WK,D FCF
2018-06-10,63944.266298871735,23578.593764534697,53518.998605316156,1238.2124760093707,10545.512207816491,190853.99273547198,38822.47096144271
2018-06-17,63942.45174842776,23597.522948689897,54084.63191248687,1256.0699270075238,10540.733451678761,190853.99273547198,37177.07213106024
2018-06-24,63940.63719798378,23616.452132845097,54650.26521965759,1273.927378005677,10535.95469554103,190853.99273547198,35531.673300677765
2018-07-01,63938.822647539804,23635.381317000298,55215.8985268283,1291.78482900383,10531.1759394033,190853.99273547198,33886.2744702953
2018-07-08,63558.53710728931,23676.78035422269,55277.514448263624,1271.3979013260755,10548.737005957222,216166.27766301384,34044.36989609545
2018-07-15,63178.25156703882,23718.179391445083,55339.13036969895,1251.0109736483207,10566.298072511147,241478.5625905557,34202.46532189561
2018-07-22,62797.96602678832,23759.578428667475,55400.746291134266,1230.6240459705662,10583.859139065069,266790.8475180975,34360.56074769576
2018-07-29,62417.680486537836,23800.977465889868,55462.36221256959,1210.2371182928116,10601.420205618993,292103.13244563935,34518.65617349592
2018-08-05,62037.39494628734,23842.37650311226,55523.978134004916,1189.8501906150568,10618.981272172916,317415.4173731812,34676.75159929607
2018-08-12,61657.10940603685,23883.775540334653,55585.59405544024,1169.4632629373023,10636.542338726838,342727.70230072306,34834.84702509622
2018-08-19,61276.823865786355,23925.174577557045,55647.20997687556,1149.0763352595477,10654.103405280763,368039.9872282649,34992.94245089638
2018-08-26,60896.53832553586,23966.573614779438,55708.82589831088,1128.6894075817931,10671.664471834685,393352.2721558068,35151.03787669653
2018-09-02,60516.25278528537,24007.97265200183,55770.44181974621,1108.3024799040384,10689.225538388608,418664.5570833486,35309.13330249668
2018-09-09,60135.96724503488,24049.371689224223,55832.05774118153,1087.9155522262838,10706.786604942532,443976.8420108905,35467.22872829684
2018-09-16,59755.68170478439,24090.770726446615,55893.67366261685,1067.528624548529,10724.347671496454,469289.12693843234,35625.32415409699
