DATES,D Revenue,U CR,D OE,U NOI,U CAPEX,U WK,D FCF
2018-12-16,9498.870981815926,1198.0344167190365,7758.86202829577,330.0494116940738,636.677590633202,40314.5442087272,5883.745985312077
2018-12-23,9509.506301948333,1192.9785808962142,7734.72120014394,305.1289653216638,632.4734241663566,40781.05519310907,5890.342685640705
2018-12-30,9520.141622080742,1187.9227450733922,7710.58037199211,280.2085189492539,628.2692576995113,41247.56617749093,5896.939385969333
2019-01-06,9530.77694221315,1182.86690925057,7686.43954384028,255.28807257684397,624.065091232666,41714.077161872796,5903.5360862979605
2019-01-13,9411.999651007729,1204.325044912345,7593.973650247612,255.7838731233823,624.065091232666,42255.936590687874,5826.156673896225
2019-01-20,9293.222359802308,1225.78318057412,7501.5077566549435,256.27967366992067,624.065091232666,42797.796019502945,5748.777261494489
2019-01-27,9174.445068596888,1247.2413162358948,7409.041863062275,256.775474216459,624.065091232666,43339.65544831802,5671.397849092753
2019-02-03,9055.667777391467,1268.6994518976699,7316.575969469607,257.27127476299734,624.065091232666,43881.5148771331,5594.018436691017
2019-02-10,8936.890486186046,1290.157587559445,7224.110075876939,257.76707530953564,624.065091232666,44423.37430594817,5516.639024289281
2019-02-17,8818.113194980626,1311.61572322122,7131.64418228427,258.262875856074,624.065091232666,44965.23373476325,5439.259611887544
2019-02-24,8699.335903775203,1333.073858882995,7039.178288691603,258.7586764026123,624.065091232666,45507.09316357833,5361.8801994858095
2019-03-03,8580.558612569783,1354.53199454477,6946.7123950989335,259.25447694915067,624.065091232666,46048.9525923934,5284.500787084073
2019-03-10,8461.781321364362,1375.990130206545,6854.246501506265,259.750277495689,624.065091232666,46590.812021208476,5207.121374682337
2019-03-17,8343.004030158942,1397.4482658683198,6761.780607913597,260.24607804222734,624.065091232666,47132.671450023554,5129.741962280601
2019-03-24,8224.22673895352,1418.9064015300949,6669.314714320929,260.74187858876564,624.065091232666,47674.530878838625,5052.362549878865
2019-03-31,8105.4494477481,1440.3645371918699,6576.848820728261,261.237679135304,624.065091232666,48216.3903076537,4974.983137477129
2019-04-07,8096.791298043713,1484.8648606877114,6576.420701586063,268.8567328910123,617.1877401171238,48264.315476737305,4989.01986290671
2019-04-14,8088.133148339326,1529.365184183553,6575.992582443865,276.4757866467206,610.3103890015815,48312.2406458209,5003.056588336291
