DATES,D Revenue,U CR,D OE,U NOI,U CAPEX,U WK,D FCF
2019-02-17,7561.321333891045,2098.7132723381346,5534.1897529884845,531.9330275217845,2737.25516022691,34297.43762002941,6728.435652886061
2019-02-24,7538.43383253078,2143.164773921899,5418.5156717972695,525.8810438444443,2776.854784176843,34204.847663742235,6680.680361974375
2019-03-03,7515.546331170516,2187.616275505663,5302.841590606054,519.829060167104,2816.454408126777,34112.25770745507,6632.92507106269
2019-03-10,7492.658829810252,2232.067777089427,5187.167509414838,513.7770764897638,2856.05403207671,34019.6677511679,6585.169780151005
2019-03-17,7469.771328449988,2276.5192786731914,5071.493428223622,507.7250928124235,2895.653656026643,33927.07779488074,6537.41448923932
2019-03-24,7446.883827089723,2320.9707802569555,4955.819347032406,501.6731091350832,2935.253279976577,33834.487838593566,6489.659198327635
2019-03-31,7423.996325729459,2365.4222818407197,4840.14526584119,495.621125457743,2974.85290392651,33741.8978823064,6441.90390741595
2019-04-07,7341.074357327699,2378.6702153969004,4689.62996634086,506.09660369246365,2962.2960749438453,33176.474403325985,6441.90390741595
2019-04-14,7258.152388925938,2391.918148953081,4539.11466684053,516.5720819271843,2949.7392459611806,32611.05092434557,6441.90390741595
2019-04-21,7175.230420524177,2405.166082509262,4388.5993673402,527.0475601619048,2937.182416978516,32045.627445365157,6441.90390741595
2019-04-28,7092.308452122416,2418.414016065443,4238.08406783987,537.5230383966255,2924.6255879958517,31480.20396638474,6441.90390741595
2019-05-05,7009.386483720656,2431.6619496216235,4087.56876833954,547.9985166313461,2912.068759013187,30914.780487404325,6441.90390741595
2019-05-12,6926.464515318895,2444.909883177804,3937.05346883921,558.4739948660667,2899.5119300305223,30349.35700842391,6441.90390741595
2019-05-19,6843.542546917134,2458.1578167339853,3786.53816933888,568.9494731007873,2886.9551010478576,29783.933529443493,6441.90390741595
2019-05-26,6760.620578515373,2471.405750290166,3636.02286983855,579.4249513355079,2874.398272065193,29218.51005046308,6441.90390741595
2019-06-02,6677.698610113613,2484.6536838463467,3485.50757033822,589.9004295702285,2861.8414430825283,28653.086571482665,6441.90390741595
2019-06-09,6594.776641711852,2497.9016174025273,3334.99227083789,600.3759078049492,2849.284614099864,28087.663092502247,6441.90390741595
2019-06-16,6511.854673310091,2511.1495509587085,3184.47697133756,610.8513860396697,2836.7277851171993,27522.239613521833,6441.90390741595
2019-06-23,6428.93270490833,2524.397484514889,3033.96167183723,621.3268642743903,2824.1709561345347,26956.81613454142,6441.90390741595
2019-06-30,6346.01073650657,2537.64541807107,2883.4463723369,631.802342509111,2811.61412715187,26391.392655561,6441.90390741595
2019-07-07,6438.9511152077885,2579.6955649184706,3007.1009909267286,627.5501143194933,2811.61412715187,26511.01101707058,6395.345553708468
2019-07-14,6531.891493909006,2621.7457117658714,3130.755609516557,623.2978861298757,2811.61412715187,26630.629378580157,6348.787200000986
2019-07-21,6624.831872610225,2663.7958586132722,3254.4102281063856,619.045657940258,2811.61412715187,26750.247740089737,6302.228846293504
2019-07-28,6717.772251311444,2705.8460054606726,3378.0648466962143,614.7934297506405,2811.61412715187,26869.866101599317,6255.670492586021
2019-08-04,6810.712630012662,2747.8961523080734,3501.7194652860426,610.5412015610228,2811.61412715187,26989.484463108893,6209.11213887854
2019-08-11,6903.653008713881,2789.946299155474,3625.3740838758713,606.2889733714052,2811.61412715187,27109.102824618472,6162.553785171057
2019-08-18,6996.5933874151,2831.996446002875,3749.0287024657,602.0367451817875,2811.61412715187,27228.721186128052,6115.995431463575
2019-08-25,7089.533766116318,2874.046592850276,3872.6833210555287,597.7845169921699,2811.61412715187,27348.339547637628,6069.4370777560935
2019-09-01,7182.474144817536,2916.0967396976766,3996.3379396453574,593.5322888025522,2811.61412715187,27467.957909147208,6022.878724048611
2019-09-08,7275.414523518754,2958.1468865450775,4119.992558235186,589.2800606129346,2811.61412715187,27587.576270656784,5976.320370341129
2019-09-15,7368.354902219973,3000.1970333924783,4243.647176825014,585.027832423317,2811.61412715187,27707.194632166364,5929.762016633646
2019-09-22,7461.295280921192,3042.2471802398786,4367.301795414843,580.7756042336994,2811.61412715187,27826.812993675943,5883.203662926165
2019-09-29,7554.23565962241,3084.2973270872794,4490.956414004671,576.5233760440817,2811.61412715187,27946.43135518552,5836.645309218682
2019-10-06,7647.176038323629,3126.3474739346802,4614.6110325945,572.2711478544641,2811.61412715187,28066.0497166951,5790.0869555112
2019-10-13,7629.916895011145,3170.755266524728,4733.292496061902,564.1515245584799,2811.61412715187,28080.081770619177,5790.0869555112
2019-10-20,7612.657751698662,3215.1630591147755,4851.973959529305,556.0319012624956,2811.61412715187,28094.113824543252,5790.0869555112
2019-10-27,7595.398608386177,3259.5708517048233,4970.655422996707,547.9122779665114,2811.61412715187,28108.14587846733,5790.0869555112
2019-11-03,7578.139465073694,3303.978644294871,5089.33688646411,539.7926546705271,2811.61412715187,28122.177932391405,5790.0869555112
2019-11-10,7560.88032176121,3348.3864368849186,5208.018349931512,531.6730313745429,2811.61412715187,28136.209986315484,5790.0869555112
2019-11-17,7543.621178448727,3392.7942294749664,5326.699813398914,523.5534080785586,2811.61412715187,28150.242040239562,5790.0869555112
2019-11-24,7526.362035136242,3437.2020220650143,5445.3812768663165,515.4337847825744,2811.61412715187,28164.274094163637,5790.0869555112
2019-12-01,7509.102891823759,3481.609814655062,5564.0627403337185,507.31416148659014,2811.61412715187,28178.306148087715,5790.0869555112
2019-12-08,7491.843748511275,3526.0176072451095,5682.744203801121,499.19453819060595,2811.61412715187,28192.338202011793,5790.0869555112
2019-12-15,7474.584605198792,3570.4253998351574,5801.425667268523,491.07491489462166,2811.61412715187,28206.370255935868,5790.0869555112
2019-12-22,7457.3254618863075,3614.833192425205,5920.107130735925,482.9552915986375,2811.61412715187,28220.402309859946,5790.0869555112
2019-12-29,7440.066318573824,3659.2409850152526,6038.788594203328,474.83566830265323,2811.61412715187,28234.43436378402,5790.0869555112
2020-01-05,7422.8071752613405,3703.6487776053004,6157.47005767073,466.716045006669,2811.61412715187,28248.4664177081,5790.0869555112
