DATES,U Revenue,D CR,U OE,D NOI,D CAPEX,D WK,U FCF
06/30/2018,6564.98868321302,1557.71553771174,5333.68459520355,186.328294505513,337.423784884914,11363.3540655117,2808.88830817065
09/30/2018,8157.32062321943,2070.53830225647,5293.17719704203,211.193448589848,308.977816208689,15538.6513715628,2808.88830817065
12/31/2018,7952.99018638665,2221.57589211903,4474.08246512756,211.193448589848,303.990251039853,15754.5225270252,3089.80117303507
03/31/2019,9024.46084657851,2040.63645096329,5557.0556609636,211.193448589848,369.116364997667,15754.5225270252,3121.65949456375
06/30/2019,10567.8828997176,2102.03064660954,6768.92920287779,211.193448589848,567.788516967365,15754.5225270252,2576.5600829616
09/30/2019,11726.1729619401,2079.62155439968,8734.6573528346,204.374411314137,635.176668337243,14729.8343661956,2576.5600829616
12/31/2019,11745.1822301337,2858.38285636677,9785.81442701627,334.795609290206,718.602545348831,14433.5509125248,2922.02297218896
